IMmedia,IMcohen,IMNNI,IMrazon,IMreg,IMrazonA,IMregA,IMRHD,fecha_num,mice_cart,mice_pmm
79,79,79,79,79,79,79,79,44634.71527777778,79,79
78,78,78,78,78,78,78,78,44634.729166666664,78,78
75,75,75,75,75,75,75,75,44634.743055555555,75,75
77,77,77,77,77,77,77,77,44634.756944444445,77,77
79,79,79,79,79,79,79,79,44634.770833333336,79,79
79,79,79,79,79,79,79,79,44634.78472222222,79,79
72,72,72,72,72,72,72,72,44634.79861111111,72,72
74,74,74,74,74,74,74,74,44634.8125,74,74
76,76,76,76,76,76,76,76,44634.82638888889,76,76
75,75,75,75,75,75,75,75,44634.84027777778,75,75
73,73,73,73,73,73,73,73,44634.854166666664,73,73
75,75,75,75,75,75,75,75,44634.868055555555,75,75
74,74,74,74,74,74,74,74,44634.881944444445,74,74
76,76,76,76,76,76,76,76,44634.895833333336,76,76
78,78,78,78,78,78,78,78,44634.90972222222,78,78
76.18068887634105,52.211555849316795,78,76.19095587458997,76.19095587458997,76.21641902142456,84.26528727214958,87,44634.92361111111,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,78,76.1909795826561,76.1909795826561,118.46913861577085,102.62017678107364,84,44634.9375,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,78,76.19100329072222,76.19100329072222,91.38731120530784,92.23664897583049,84,44634.95138888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,78,76.19102699878836,76.19102699878836,79.03636428979429,86.96742738682384,36,44634.96527777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,78,76.19105070685447,76.19105070685447,77.1127179019231,74.58303579305274,75,44634.979166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,78,76.1910744149206,76.1910744149206,86.3720022856163,59.887427618331955,39,44634.993055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.19109812298673,76.19109812298673,95.74799045889554,86.14881285509237,39,44635.006944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.19112183105285,76.19112183105285,65.64336350967434,70.06501396528408,78,44635.020833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.19114553911898,76.19114553911898,60.64893203088383,64.46418044998737,97,44635.03472222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.1911692471851,76.1911692471851,71.12336378693638,96.48320516506831,51,44635.04861111111,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.19119295525122,76.19119295525122,88.32858530558563,82.97925268379056,61,44635.0625,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.19121666331736,76.19121666331736,75.34773980273161,58.625791737851046,75,44635.07638888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.19124037138349,76.19124037138349,78.5628500194102,119.01199174646894,74,44635.09027777778,76.18068887634105,76.18068887634105
46,46,46,46,46,46,46,46,44635.104166666664,46,46
76.18068887634105,52.211555849316795,46,76.19128778751573,76.19128778751573,70.59527047165379,60.750188922779245,49,44635.118055555555,76.18068887634105,76.18068887634105
43,43,43,43,43,43,43,43,44635.131944444445,43,43
76.18068887634105,52.211555849316795,43,76.19133520364798,76.19133520364798,55.683928406262396,71.90227817042793,71,44635.145833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,42,76.1913589117141,76.1913589117141,78.78052694479663,85.152012602546293,70,44635.15972222222,76.18068887634105,76.18068887634105
42,42,42,42,42,42,42,42,44635.17361111111,42,42
42,42,42,42,42,42,42,42,44635.1875,42,42
41,41,41,41,41,41,41,41,44635.20138888889,41,41
42,42,42,42,42,42,42,42,44635.21527777778,42,42
41,41,41,41,41,41,41,41,44635.229166666664,41,41
43,43,43,43,43,43,43,43,44635.243055555555,43,43
41,41,41,41,41,41,41,41,44635.256944444445,41,41
36,36,36,36,36,36,36,36,44635.270833333336,36,36
35,35,35,35,35,35,35,35,44635.28472222222,35,35
37,37,37,37,37,37,37,37,44635.29861111111,37,37
39,39,39,39,39,39,39,39,44635.3125,39,39
39,39,39,39,39,39,39,39,44635.32638888889,39,39
43,43,43,43,43,43,43,43,44635.34027777778,43,43
44,44,44,44,44,44,44,44,44635.354166666664,44,44
76.18068887634105,52.211555849316795,44,76.19171453270599,76.19171453270599,93.18383764092475,69.79362631169546,92,44635.368055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,50,76.19173824077212,76.19173824077212,89.41616923738317,51.45538702192892,74,44635.381944444445,76.18068887634105,76.18068887634105
50,50,50,50,50,50,50,50,44635.395833333336,50,50
52,52,52,52,52,52,52,52,44635.40972222222,52,52
54,54,54,54,54,54,54,54,44635.42361111111,54,54
55,55,55,55,55,55,55,55,44635.4375,55,55
58,58,58,58,58,58,58,58,44635.45138888889,58,58
56,56,56,56,56,56,56,56,44635.46527777778,56,56
54,54,54,54,54,54,54,54,44635.479166666664,54,54
57,57,57,57,57,57,57,57,44635.493055555555,57,57
58,58,58,58,58,58,58,58,44635.506944444445,58,58
58,58,58,58,58,58,58,58,44635.520833333336,58,58
59,59,59,59,59,59,59,59,44635.53472222222,59,59
59,59,59,59,59,59,59,59,44635.54861111111,59,59
60,60,60,60,60,60,60,60,44635.5625,60,60
59,59,59,59,59,59,59,59,44635.57638888889,59,59
58,58,58,58,58,58,58,58,44635.59027777778,58,58
60,60,60,60,60,60,60,60,44635.604166666664,60,60
61,61,61,61,61,61,61,61,44635.618055555555,61,61
60,60,60,60,60,60,60,60,44635.631944444445,60,60
61,61,61,61,61,61,61,61,44635.645833333336,61,61
63,63,63,63,63,63,63,63,44635.65972222222,63,63
64,64,64,64,64,64,64,64,44635.67361111111,64,64
66,66,66,66,66,66,66,66,44635.6875,66,66
66,66,66,66,66,66,66,66,44635.70138888889,66,66
66,66,66,66,66,66,66,66,44635.71527777778,66,66
67,67,67,67,67,67,67,67,44635.729166666664,67,67
69,69,69,69,69,69,69,69,44635.743055555555,69,69
70,70,70,70,70,70,70,70,44635.756944444445,70,70
69,69,69,69,69,69,69,69,44635.770833333336,69,69
67,67,67,67,67,67,67,67,44635.78472222222,67,67
67,67,67,67,67,67,67,67,44635.79861111111,67,67
70,70,70,70,70,70,70,70,44635.8125,70,70
72,72,72,72,72,72,72,72,44635.82638888889,72,72
73,73,73,73,73,73,73,73,44635.84027777778,73,73
74,74,74,74,74,74,74,74,44635.854166666664,74,74
74,74,74,74,74,74,74,74,44635.868055555555,74,74
77,77,77,77,77,77,77,77,44635.881944444445,77,77
78,78,78,78,78,78,78,78,44635.895833333336,78,78
77,77,77,77,77,77,77,77,44635.90972222222,77,77
77,77,77,77,77,77,77,77,44635.92361111111,77,77
76.18068887634105,52.211555849316795,77,76.19268656341714,76.19268656341714,105.9750968764672,65.75655377695482,89,44635.9375,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,77,76.19271027148326,76.19271027148326,79.61445962087244,82.56141000383379,72,44635.95138888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,77,76.1927339795494,76.1927339795494,88.80278508641211,45.690040052776226,88,44635.96527777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,59,76.19275768761551,76.19275768761551,80.46658147314929,56.46038485519394,71,44635.979166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,59,76.19278139568164,76.19278139568164,85.6608247537591,81.94056979505619,97,44635.993055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,59,76.19280510374777,76.19280510374777,73.34880405560978,70.89848969344263,63,44636.006944444445,76.18068887634105,76.18068887634105
59,59,59,59,59,59,59,59,44636.020833333336,59,59
47,47,47,47,47,47,47,47,44636.03472222222,47,47
51,51,51,51,51,51,51,51,44636.04861111111,51,51
54,54,54,54,54,54,54,54,44636.0625,54,54
52,52,52,52,52,52,52,52,44636.07638888889,52,52
51,51,51,51,51,51,51,51,44636.09027777778,51,51
76.18068887634105,52.211555849316795,51,76.19297106021064,76.19297106021064,87.71266465704937,75.54619492970401,62,44636.104166666664,76.18068887634105,76.18068887634105
52,52,52,52,52,52,52,52,44636.118055555555,52,52
50,50,50,50,50,50,50,50,44636.131944444445,50,50
49,49,49,49,49,49,49,49,44636.145833333336,49,49
42,42,42,42,42,42,42,42,44636.15972222222,42,42
40,40,40,40,40,40,40,40,44636.17361111111,40,40
39,39,39,39,39,39,39,39,44636.1875,39,39
76.18068887634105,52.211555849316795,39,76.19313701667353,76.19313701667353,107.20591869957644,83.85559948242263,88,44636.20138888889,76.18068887634105,76.18068887634105
40,40,40,40,40,40,40,40,44636.21527777778,40,40
76.18068887634105,52.211555849316795,40,76.19318443280577,76.19318443280577,75.1956162727454,68.33725902474309,91,44636.229166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,40,76.1932081408719,76.1932081408719,57.53565122299206,51.68446615637194,66,44636.243055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,40,76.19323184893803,76.19323184893803,102.54998819866829,75.88130454282543,58,44636.256944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,44,76.19325555700415,76.19325555700415,67.18179640842251,56.178688240435875,56,44636.270833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,44,76.19327926507027,76.19327926507027,65.79357180092066,75.34937351105296,98,44636.28472222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,44,76.1933029731364,76.1933029731364,97.74724737593246,82.65706528886034,72,44636.29861111111,76.18068887634105,76.18068887634105
44,44,44,44,44,44,44,44,44636.3125,44,44
46,46,46,46,46,46,46,46,44636.32638888889,46,46
76.18068887634105,52.211555849316795,46,76.19337409733478,76.19337409733478,85.83954548029017,87.28858858470291,72,44636.34027777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,46,76.1933978054009,76.1933978054009,67.2695673864932,84.20332760940623,91,44636.354166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,64,76.19342151346703,76.19342151346703,68.65213420923536,106.07711927567661,81,44636.368055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,64,76.19344522153315,76.19344522153315,53.367911345550105,88.70950697418266,90,44636.381944444445,76.18068887634105,76.18068887634105
64,64,64,64,64,64,64,64,44636.395833333336,64,64
66,66,66,66,66,66,66,66,44636.40972222222,66,66
69,69,69,69,69,69,69,69,44636.42361111111,69,69
70,70,70,70,70,70,70,70,44636.4375,70,70
71,71,71,71,71,71,71,71,44636.45138888889,71,71
72,72,72,72,72,72,72,72,44636.46527777778,72,72
74,74,74,74,74,74,74,74,44636.479166666664,74,74
75,75,75,75,75,75,75,75,44636.493055555555,75,75
76.18068887634105,52.211555849316795,77,76.19365859412828,76.19365859412828,66.59250360698806,92.02900680937438,76,44636.506944444445,76.18068887634105,76.18068887634105
77,77,77,77,77,77,77,77,44636.520833333336,77,77
78,78,78,78,78,78,78,78,44636.53472222222,78,78
79,79,79,79,79,79,79,79,44636.54861111111,79,79
79,79,79,79,79,79,79,79,44636.5625,79,79
80,80,80,80,80,80,80,80,44636.57638888889,80,80
81,81,81,81,81,81,81,81,44636.59027777778,81,81
81,81,81,81,81,81,81,81,44636.604166666664,81,81
83,83,83,83,83,83,83,83,44636.618055555555,83,83
83,83,83,83,83,83,83,83,44636.631944444445,83,83
84,84,84,84,84,84,84,84,44636.645833333336,84,84
85,85,85,85,85,85,85,85,44636.65972222222,85,85
88,88,88,88,88,88,88,88,44636.67361111111,88,88
89,89,89,89,89,89,89,89,44636.6875,89,89
90,90,90,90,90,90,90,90,44636.70138888889,90,90
91,91,91,91,91,91,91,91,44636.71527777778,91,91
92,92,92,92,92,92,92,92,44636.729166666664,92,92
92,92,92,92,92,92,92,92,44636.743055555555,92,92
92,92,92,92,92,92,92,92,44636.756944444445,92,92
94,94,94,94,94,94,94,94,44636.770833333336,94,94
94,94,94,94,94,94,94,94,44636.78472222222,94,94
96,96,96,96,96,96,96,96,44636.79861111111,96,96
97,97,97,97,97,97,97,97,44636.8125,97,97
98,98,98,98,98,98,98,98,44636.82638888889,98,98
98,98,98,98,98,98,98,98,44636.84027777778,98,98
99,99,99,99,99,99,99,99,44636.854166666664,99,99
99,99,99,99,99,99,99,99,44636.868055555555,99,99
99,99,99,99,99,99,99,99,44636.881944444445,99,99
99,99,99,99,99,99,99,99,44636.895833333336,99,99
97,97,97,97,97,97,97,97,44636.90972222222,97,97
97,97,97,97,97,97,97,97,44636.92361111111,97,97
76.18068887634105,52.211555849316795,97,76.19439354417818,76.19439354417818,107.07540441087228,75.25810633319567,99,44636.9375,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,97,76.1944172522443,76.1944172522443,58.86351800880318,73.84428960362423,91,44636.95138888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,97,76.19444096031043,76.19444096031043,71.62781724868186,83.66921579632613,99,44636.96527777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,97,76.19446466837655,76.19446466837655,34.50997812203172,72.56463454469706,73,44636.979166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,97,76.19448837644268,76.19448837644268,64.87578207888325,60.23082072524507,89,44636.993055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,92,76.1945120845088,76.1945120845088,94.00687178857562,97.39410728166553,88,44637.006944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,92,76.19453579257494,76.19453579257494,57.68679902407125,71.1961201727139,73,44637.020833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,92,76.19455950064105,76.19455950064105,65.97711250051792,76.40441697078877,89,44637.03472222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,92,76.19458320870717,76.19458320870717,83.14233831016364,106.86138750593173,83,44637.04861111111,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,92,76.19460691677331,76.19460691677331,93.64639306742224,79.06134072663842,89,44637.0625,76.18068887634105,76.18068887634105
92,92,92,92,92,92,92,92,44637.07638888889,92,92
92,92,92,92,92,92,92,92,44637.09027777778,92,92
76.18068887634105,52.211555849316795,92,76.19467804097168,76.19467804097168,84.97747057589154,107.94825883747995,80,44637.104166666664,76.18068887634105,76.18068887634105
92,92,92,92,92,92,92,92,44637.118055555555,92,92
92,92,92,92,92,92,92,92,44637.131944444445,92,92
76.18068887634105,52.211555849316795,90,76.19474916517007,76.19474916517007,79.18439142394006,88.00725742545723,90,44637.145833333336,76.18068887634105,76.18068887634105
90,90,90,90,90,90,90,90,44637.15972222222,90,90
76.18068887634105,52.211555849316795,90,76.19479658130231,76.19479658130231,85.22951162262405,54.53243209157942,98,44637.17361111111,76.18068887634105,76.18068887634105
88,88,88,88,88,88,88,88,44637.1875,88,88
87,87,87,87,87,87,87,87,44637.20138888889,87,87
76.18068887634105,52.211555849316795,86,76.1948677055007,76.1948677055007,86.57146072573371,65.75305406676489,75,44637.21527777778,76.18068887634105,76.18068887634105
86,86,86,86,86,86,86,86,44637.229166666664,86,86
85,85,85,85,85,85,85,85,44637.243055555555,85,85
85,85,85,85,85,85,85,85,44637.256944444445,85,85
82,82,82,82,82,82,82,82,44637.270833333336,82,82
76.18068887634105,52.211555849316795,82,76.19498624583132,76.19498624583132,95.29557582884077,72.22239213238187,53,44637.28472222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,82,76.19500995389744,76.19500995389744,99.032466652116,87.44527014388629,61,44637.29861111111,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,82,76.19503366196356,76.19503366196356,48.980812899498105,70.89212597939095,91,44637.3125,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,86,76.1950573700297,76.1950573700297,79.57072543742584,72.73140026502014,72,44637.32638888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,86,76.19508107809582,76.19508107809582,91.43854066215091,90.33948258302155,81,44637.34027777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,86,76.19510478616193,76.19510478616193,66.68141203994932,68.43392318354958,77,44637.354166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,86,76.19512849422807,76.19512849422807,79.2635861988715,58.51546123280749,97,44637.368055555555,76.18068887634105,76.18068887634105
86,86,86,86,86,86,86,86,44637.381944444445,86,86
86,86,86,86,86,86,86,86,44637.395833333336,86,86
87,87,87,87,87,87,87,87,44637.40972222222,87,87
87,87,87,87,87,87,87,87,44637.42361111111,87,87
87,87,87,87,87,87,87,87,44637.4375,87,87
87,87,87,87,87,87,87,87,44637.45138888889,87,87
87,87,87,87,87,87,87,87,44637.46527777778,87,87
87,87,87,87,87,87,87,87,44637.479166666664,87,87
87,87,87,87,87,87,87,87,44637.493055555555,87,87
86,86,86,86,86,86,86,86,44637.506944444445,86,86
86,86,86,86,86,86,86,86,44637.520833333336,86,86
86,86,86,86,86,86,86,86,44637.53472222222,86,86
87,87,87,87,87,87,87,87,44637.54861111111,87,87
76.18068887634105,52.211555849316795,87,76.19546040715383,76.19546040715383,78.0287850953698,46.14303191564315,82,44637.5625,76.18068887634105,76.18068887634105
87,87,87,87,87,87,87,87,44637.57638888889,87,87
86,86,86,86,86,86,86,86,44637.59027777778,86,86
87,87,87,87,87,87,87,87,44637.604166666664,87,87
87,87,87,87,87,87,87,87,44637.618055555555,87,87
87,87,87,87,87,87,87,87,44637.631944444445,87,87
87,87,87,87,87,87,87,87,44637.645833333336,87,87
88,88,88,88,88,88,88,88,44637.65972222222,88,88
88,88,88,88,88,88,88,88,44637.67361111111,88,88
88,88,88,88,88,88,88,88,44637.6875,88,88
89,89,89,89,89,89,89,89,44637.70138888889,89,89
90,90,90,90,90,90,90,90,44637.71527777778,90,90
90,90,90,90,90,90,90,90,44637.729166666664,90,90
89,89,89,89,89,89,89,89,44637.743055555555,89,89
89,89,89,89,89,89,89,89,44637.756944444445,89,89
89,89,89,89,89,89,89,89,44637.770833333336,89,89
89,89,89,89,89,89,89,89,44637.78472222222,89,89
88,88,88,88,88,88,88,88,44637.79861111111,88,88
88,88,88,88,88,88,88,88,44637.8125,88,88
88,88,88,88,88,88,88,88,44637.82638888889,88,88
87,87,87,87,87,87,87,87,44637.84027777778,87,87
86,86,86,86,86,86,86,86,44637.854166666664,86,86
86,86,86,86,86,86,86,86,44637.868055555555,86,86
86,86,86,86,86,86,86,86,44637.881944444445,86,86
87,87,87,87,87,87,87,87,44637.895833333336,87,87
87,87,87,87,87,87,87,87,44637.90972222222,87,87
87,87,87,87,87,87,87,87,44637.92361111111,87,87
76.18068887634105,52.211555849316795,87,76.19610052493921,76.19610052493921,78.3966103910234,95.39086643779038,96,44637.9375,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,87,76.19612423300535,76.19612423300535,71.26888758989995,78.82202197783599,90,44637.95138888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,87,76.19614794107147,76.19614794107147,48.55163491524678,65.14330129884901,87,44637.96527777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,87,76.19617164913758,76.19617164913758,55.01815636201658,58.041858370422226,52,44637.979166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,87,76.19619535720372,76.19619535720372,68.40396810537257,87.6594834797329,99,44637.993055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,87,76.19621906526984,76.19621906526984,88.98070431073299,72.6069546832701,91,44638.006944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,87,76.19624277333597,76.19624277333597,70.15119823621328,79.18228190152124,84,44638.020833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,87,76.19626648140209,76.19626648140209,44.94489725627231,72.62409073749089,91,44638.03472222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,66,76.19629018946821,76.19629018946821,78.17570705141904,103.10241647121362,85,44638.04861111111,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,66,76.19631389753434,76.19631389753434,81.53504438847419,93.43486518799821,88,44638.0625,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,66,76.19633760560048,76.19633760560048,62.96471466115007,88.95886637379833,55,44638.07638888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,66,76.1963613136666,76.1963613136666,65.46130939553487,71.3669291020561,86,44638.09027777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,66,76.19638502173272,76.19638502173272,50.464661110517014,99.29621164648844,99,44638.104166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,66,76.19640872979885,76.19640872979885,73.0190646811219,70.06351668416714,80,44638.118055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,66,76.19643243786497,76.19643243786497,61.53394071399037,83.56461153360657,66,44638.131944444445,76.18068887634105,76.18068887634105
66,66,66,66,66,66,66,66,44638.145833333336,66,66
63,63,63,63,63,63,63,63,44638.15972222222,63,63
62,62,62,62,62,62,62,62,44638.17361111111,62,62
63,63,63,63,63,63,63,63,44638.1875,63,63
76.18068887634105,52.211555849316795,55,76.1965509781956,76.1965509781956,101.44911299715599,113.73554884245523,86,44638.20138888889,76.18068887634105,76.18068887634105
55,55,55,55,55,55,55,55,44638.21527777778,55,55
51,51,51,51,51,51,51,51,44638.229166666664,51,51
48,48,48,48,48,48,48,48,44638.243055555555,48,48
50,50,50,50,50,50,50,50,44638.256944444445,50,50
46,46,46,46,46,46,46,46,44638.270833333336,46,46
47,47,47,47,47,47,47,47,44638.28472222222,47,47
47,47,47,47,47,47,47,47,44638.29861111111,47,47
48,48,48,48,48,48,48,48,44638.3125,48,48
52,52,52,52,52,52,52,52,44638.32638888889,52,52
60,60,60,60,60,60,60,60,44638.34027777778,60,60
63,63,63,63,63,63,63,63,44638.354166666664,63,63
64,64,64,64,64,64,64,64,44638.368055555555,64,64
65,65,65,65,65,65,65,65,44638.381944444445,65,65
66,66,66,66,66,66,66,66,44638.395833333336,66,66
69,69,69,69,69,69,69,69,44638.40972222222,69,69
69,69,69,69,69,69,69,69,44638.42361111111,69,69
71,71,71,71,71,71,71,71,44638.4375,71,71
72,72,72,72,72,72,72,72,44638.45138888889,72,72
76.18068887634105,52.211555849316795,72,76.197001431452,76.197001431452,76.30185397965128,53.66367315898245,56,44638.46527777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,72,76.1970251395181,76.1970251395181,69.20832931627615,69.3269224779763,88,44638.479166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,80,76.19704884758424,76.19704884758424,92.14702230116427,77.4756543716107,66,44638.493055555555,76.18068887634105,76.18068887634105
80,80,80,80,80,80,80,80,44638.506944444445,80,80
82,82,82,82,82,82,82,82,44638.520833333336,82,82
84,84,84,84,84,84,84,84,44638.53472222222,84,84
85,85,85,85,85,85,85,85,44638.54861111111,85,85
87,87,87,87,87,87,87,87,44638.5625,87,87
88,88,88,88,88,88,88,88,44638.57638888889,88,88
89,89,89,89,89,89,89,89,44638.59027777778,89,89
89,89,89,89,89,89,89,89,44638.604166666664,89,89
90,90,90,90,90,90,90,90,44638.618055555555,90,90
89,89,89,89,89,89,89,89,44638.631944444445,89,89
90,90,90,90,90,90,90,90,44638.645833333336,90,90
88,88,88,88,88,88,88,88,44638.65972222222,88,88
88,88,88,88,88,88,88,88,44638.67361111111,88,88
89,89,89,89,89,89,89,89,44638.6875,89,89
90,90,90,90,90,90,90,90,44638.70138888889,90,90
91,91,91,91,91,91,91,91,44638.71527777778,91,91
93,93,93,93,93,93,93,93,44638.729166666664,93,93
92,92,92,92,92,92,92,92,44638.743055555555,92,92
92,92,92,92,92,92,92,92,44638.756944444445,92,92
92,92,92,92,92,92,92,92,44638.770833333336,92,92
92,92,92,92,92,92,92,92,44638.78472222222,92,92
93,93,93,93,93,93,93,93,44638.79861111111,93,93
93,93,93,93,93,93,93,93,44638.8125,93,93
94,94,94,94,94,94,94,94,44638.82638888889,94,94
92,92,92,92,92,92,92,92,44638.84027777778,92,92
92,92,92,92,92,92,92,92,44638.854166666664,92,92
91,91,91,91,91,91,91,91,44638.868055555555,91,91
91,91,91,91,91,91,91,91,44638.881944444445,91,91
91,91,91,91,91,91,91,91,44638.895833333336,91,91
90,90,90,90,90,90,90,90,44638.90972222222,90,90
90,90,90,90,90,90,90,90,44638.92361111111,90,90
76.18068887634105,52.211555849316795,91,76.19780750570025,76.19780750570025,97.02520078811838,87.4436967323708,91,44638.9375,76.18068887634105,76.18068887634105
91,91,91,91,91,91,91,91,44638.95138888889,91,91
82,82,82,82,82,82,82,82,44638.96527777778,82,82
72,72,72,72,72,72,72,72,44638.979166666664,72,72
69,69,69,69,69,69,69,69,44638.993055555555,69,69
76.18068887634105,52.211555849316795,69,76.19792604603089,76.19792604603089,69.24480656268291,86.31889561543989,88,44639.006944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19794975409701,76.19794975409701,108.42463035615839,80.29952059734521,80,44639.020833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19797346216313,76.19797346216313,80.4508202498478,88.3099782326075,73,44639.03472222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19799717022926,76.19799717022926,78.5399110263357,100.13488094215276,74,44639.04861111111,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19802087829538,76.19802087829538,63.39547969874308,96.03102654237922,91,44639.0625,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19804458636152,76.19804458636152,79.58450969843881,101.03083395198392,71,44639.07638888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19806829442764,76.19806829442764,54.71430271593168,70.93258117476891,65,44639.09027777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19809200249375,76.19809200249375,73.66928061610872,98.72552266209117,51,44639.104166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19811571055989,76.19811571055989,72.9974103232474,75.07649894428212,73,44639.118055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,69,76.19813941862601,76.19813941862601,88.45011520579367,76.3367715346163,70,44639.131944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19816312669214,76.19816312669214,56.97444186704405,51.53284348624981,53,44639.145833333336,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19818683475826,76.19818683475826,97.14320534124347,113.68100762030852,72,44639.15972222222,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19821054282438,76.19821054282438,108.12807928624515,74.98098693519847,71,44639.17361111111,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19823425089051,76.19823425089051,75.14901372827563,74.8694891820903,40,44639.1875,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19825795895665,76.19825795895665,66.738972450013,82.635228663174,72,44639.20138888889,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19828166702277,76.19828166702277,85.27508270526995,89.56456858845566,62,44639.21527777778,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19830537508889,76.19830537508889,59.90340683800706,57.581358907537016,87,44639.229166666664,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19832908315502,76.19832908315502,77.87325117039069,98.85757673566383,99,44639.243055555555,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19835279122114,76.19835279122114,96.90396667380364,66.96840055195909,99,44639.256944444445,76.18068887634105,76.18068887634105
76.18068887634105,52.211555849316795,37,76.19837649928728,76.19837649928728,60.352123423391674,54.05273153513983,39,44639.270833333336,76.18068887634105,76.18068887634105
